entite,review_text,rating,rel_date
POLE EMPLOI ROMILLY-SUR-SEINE-PE,popol  emploi sont la pour radier pas pour aider il comprennent rien payer à radier ou a te mettre dans des réunion collective qui sert à rien et bien plus encore il on mis des personnes a la rue impossibilité de payer les factures .rsa couper aussi celà arrive sur toute les popol emploi  on pourrait même écrire un livre sûr tout les stars de conseillers  qui radie et qui mes des familles  a la rue impossibilité de payer les factures sont a rue a enfant handicapé ou pas . des réunion collective qui sert à rien pour répéter . il offre du café . des erreurs de calcul et J en passe la radiation baisse le chômage. la conseillère ou conseillers tranquille au chaud c est pire en pire bienvenue chez popol emploi inscrit Après radier selon les critères plein d autre chose des conseillers qui vous donne des réunion collective cv reboote il recommence tous les années ateliers  il fait chaud bof est encore.,1,il y a 6 mois
POLE EMPLOI ROMILLY-SUR-SEINE-PE,"D'une incompétence incomparable ce dire qu'il sont censé aidé à trouvé du taff sa fais peur pour ceux qui galere
te prenne de haut avec leur réponse toute faite et ne cherche pas assumé leur faute",1,il y a 7 mois
POLE EMPLOI ROMILLY-SUR-SEINE-PE,"Au lieu de menacer ma fille d'un avertissement de radiation pour un appel manqué suite au mauvais fonctionnement réseau ( ouais ça arrive!!!) Alors qu'en plus elle sort d'une formation de Mars à Juillet , et que là elle vient de débuter les vendanges !!!! ( Donc ouai vous allez recevoir le contrat via mail)
Aller donc faire des menaces aux personnes qui refusent vos formations ainsi que les vendanges et qui sont indemnisés !!!!(ce qui n'est pas le cas de ma fille !!!)
Quand on change les conseillères à longueur d'année il faudrait peut-être qu'elle se mette les dossiers à jour dans leur crâne !
À bon entendeur !!!",1,il y a 8 mois
POLE EMPLOI ROMILLY-SUR-SEINE-PE,Pas sérieux,2,il y a 11 mois
POLE EMPLOI ROMILLY-SUR-SEINE-PE,"Des bon à rien. Incapables de vous accompagner dans le processus de création d'entreprise ! Ils sont censés nous aider mais ne servent finalement à rien. Conseiller qui doit vous rappeler mais qui ne le fait jamais, RDV pris à ma demande annulés ! Pole emploi recrute, sur pole emploi.",1,il y a un an
POLE EMPLOI ROMILLY-SUR-SEINE-PE,Odieuses à l'accueil téléphonique !,1,il y a un an
POLE EMPLOI ROMILLY-SUR-SEINE-PE,Aucun,1,il y a un an
POLE EMPLOI ROMILLY-SUR-SEINE-PE,"Rendez vous téléphonique à 10h30, je crois que la conseillère m'a oublié. J'espère que le café n'était pas trop sucre ! Après on dit que les jeunes ne veulent pas travailler ! Chapeau !",1,il y a un an
POLE EMPLOI ROMILLY-SUR-SEINE-PE,"Aujourd'hui lundi 17 mai 2021
Pôle emploi : Romilly-sur-Seine
10100 à 10h30
Objet : invitation à une réunion d'information ( TOM Recrutement ) avec l'entreprise ( ATALIAN )
La réunion d'information a duré 1h30, avec les responsables de l'entreprises
Mme TOM
Il manquait beaucoup de personnes à cette réunion d'information de Recrutement.
On était que deux personnes pour ce Recrutement.
Avis : la phobie coronavirus 19.
Qui a changé le mode de vie a beaucoup de personnes.
Le recrutement c'est bien passer avec la responsable de la DRH de l'entreprise.
Cordialement 😃
Didier Violas",4,il y a un an
POLE EMPLOI ROMILLY-SUR-SEINE-PE,Aucun,1,il y a 3 ans
POLE EMPLOI ROMILLY-SUR-SEINE-PE,"Tellement de chose à dire, mais de toute façon c’est normal... On est à Romilly-sur-Seine !",1,il y a 3 ans
POLE EMPLOI ROMILLY-SUR-SEINE-PE,Aucun,1,il y a 4 ans
POLE EMPLOI ROMILLY-SUR-SEINE-PE,Le cappuccino était un peu trop sucré. J'ai pas trouvé ma taille de slip en 42.,3,il y a 4 ans
POLE EMPLOI ROMILLY-SUR-SEINE-PE,"LA HONTE; t de abord avec rendez-vous marque 1 mois après inscription  et me avoir contacter 1 semaine avent la date de rdv pour ramenez de documents. le jour de rdv, comment c'est possible de ne pas avoir le rdv prévu, sans aucune explication et j'ai ne peux mémé pas parler avec quelqu'un face a face pars que on parle par interphone avec quelqu'un que me dis tous e n importe quai sauf de quoi je besoin. Entrer en contact par téléphone pour de sample question ça c'et mémé pas possible.",1,il y a 4 ans
POLE EMPLOI ROMILLY-SUR-SEINE-PE,Aucun,1,il y a 5 ans
POLE EMPLOI ROMILLY-SUR-SEINE-PE,Aucun,1,il y a 5 ans
POLE EMPLOI ROMILLY-SUR-SEINE-PE,"Une honte ,la personne qui a pris ma femme en RDV était impoli ,raciste , à dit d'elle que c’était un assisté et lui a finalement fait faire des stages pour ""savoir faire un CV"" après avoir dit que ce n'était pas elle sur ses papiers d'identités et j'en passe .Pour quelqu'un d'assisté elle a finalement (dégouté par cette expérience) trouvé un emploi toute seul ,même si ,elle faisait 3 heures de train et de bus 5j/semaine ce qui montre ça motivation...Bref, elle est ressortie de là en pleurant .Pole emploi c'est montré à la hauteur de sa réputation.Si vous souhaitez trouver un emploi passé votre chemin.",1,il y a 6 ans
POLE EMPLOI ROMILLY-SUR-SEINE-PE,Aucun,1,il y a 6 ans
POLE EMPLOI ROMILLY-SUR-SEINE-PE,La liste serait trop longue....,1,il y a 6 ans
POLE EMPLOI ROMILLY-SUR-SEINE-PE,Aucun,1,il y a 6 ans
POLE EMPLOI ROUEN MAROMME-PE,"Ils se trompent dans un versement et plusieurs mois après demandent un remboursement ! C’est n’importe quoi ! Les salariés n’ont qu’à faire leur travail correctement ! Et si ils ne le font pas par passion, il y a plein d’autres candidats pour les remplacer dans leur banque de données il me semble !!
Moi, si je me trompe dans un devis j’assume et fais mieux la fois d’après ! Je ne rappelle pas mon client pour lui demander 3 mois après de l’argent parce que j’ai fait une erreur… c’est trop facile pour eux et ne les force pas à être compétent…",1,il y a 3 semaines
POLE EMPLOI ROUEN MAROMME-PE,Aucun,1,il y a 6 mois
POLE EMPLOI ROUEN MAROMME-PE,"Disons que chez eux si tout se passe bien c’est cool, l’accueil est parfait. Les conseillers n’ont aucun problème à vous rappeler pour vous expliquer les choses clairement etc…

Mais alors si Pôle Emploi est responsable d’un problème dans votre dossier… vous aurez face à vous la définition même de la mauvaise foi. Des gens qui vous parle comme à un chien et qui s’étonnent ensuite que vous leur répondiez sur le même ton. 🥹
A ce jour aucune excuse pour une erreur qui pourtant vient bien de leur logiciel. Bravo changez rien 👏🏻",1,il y a 10 mois
POLE EMPLOI ROUEN MAROMME-PE,Aucun,4,il y a un an
POLE EMPLOI ROUEN MAROMME-PE,"Je ne peux pas donner d'avis sur l'accueil physique mais concernant les échanges mails et téléphoniques, je n'ai jamais été aussi bien ""accueillie"". Les réponses sont rapides, claires et respectueuses.",5,il y a 2 ans
POLE EMPLOI ROUEN MAROMME-PE,Aucun,1,il y a 2 ans
POLE EMPLOI ROUEN MAROMME-PE,Aucun,5,il y a 3 ans
POLE EMPLOI ROUEN MAROMME-PE,"Même pas capable de me donner des renseignements sur le métier que je voulais faire, j ai donc demandé à changer de conseillère et même celle-là une incompétente. J ai du me débrouiller seule pour ma formation.",1,il y a 3 ans
POLE EMPLOI ROUEN MAROMME-PE,endroit frais,4,il y a 3 ans
POLE EMPLOI ROUEN MAROMME-PE,Aucun,4,il y a 3 ans
POLE EMPLOI ROUEN MAROMME-PE,Aucun,1,il y a 3 ans
POLE EMPLOI ROUEN MAROMME-PE,Aucun,5,il y a 4 ans
POLE EMPLOI ROUEN MAROMME-PE,Aucun,1,il y a 5 ans
POLE EMPLOI ROUEN MAROMME-PE,Aucun,5,il y a 5 ans
POLE EMPLOI ROUEN MAROMME-PE,Aucun,4,il y a 5 ans
POLE EMPLOI ROUEN MAROMME-PE,Aucun,4,il y a 5 ans
POLE EMPLOI ROUEN SAINT SEVER-PE,Ils sont.t très à  l'écoute au pôle  emploi rouen saint sever.ils nous donne de bons conseils seille et sont très aimable.rin à  y redire,5,il y a un mois
POLE EMPLOI ROUEN SAINT SEVER-PE,Une conseillère qu’est payer à rien faire voilà où vont nos impôts et nos cotisations 👏👏 …,1,il y a un mois
POLE EMPLOI ROUEN SAINT SEVER-PE,Aucun,1,il y a 5 mois
POLE EMPLOI ROUEN SAINT SEVER-PE,"Plus inutile que vous ? ça n'existe pas. Vos ""conseillères"" ? absolument exécrables et irrespectueuses, c'est un pur scandale.
J'appelle un matin pour avoir un simple renseignement concernant une alternance (dans un domaine précis) car je débute dans le monde du travail et j'aimerait quelques conseilles concernant les endroits où faire mes recherches, je pose ma question en étant très agréable malgré de longues minutes d'attentes et un ""bonjour"" à peine audible/articulé ; la réponse de la conseillère ? ""Euuh madame on vas pas trouver votre stage à votre place hein !"" Attendez mais j'hallucine ? Premièrement ce n'est pas un stage que je recherche mais une ALTERNANCE ! , deuxièmement, Pôle Emploi est un centre d'information pour les FORMATIONS et EMPLOIS ! Cette dame connaît-elle au moins son métier ??? Troisièmement, à quel moment j'ai appelé pour que VOUS me trouviez quoi que ce soit ? Cela fait des mois que JE fais mes propres recherches je n'ai jamais réclamé aucune aide, j'appelais pour une simple INFORMATION. Apprenez à écouter ce que les gens disent avant de dire d'énormes m*****. Et au passage, le respect c'est pas à 50 piges qu'on l'acquiert.
Je ne vous parle même pas de la suite de la conversation où cette dame s'est vite mise à me parler de façon agressive. J'ai évidemment raccroché et c'est bien la dernière fois que j'ai à faire à vous car vous êtes les pires de tous dans le domaine.
J'espère que l'affreuse dame à qui j'ai parlé est moins frustrée depuis, sinon, c'est vraiment triste comme vie. Bizous",1,il y a 6 mois
POLE EMPLOI ROUEN SAINT SEVER-PE,Aucun,5,il y a 8 mois
POLE EMPLOI ROUEN SAINT SEVER-PE,A quoi vous servez ??? J'aimerai bien savoir ...,1,il y a 9 mois
POLE EMPLOI ROUEN SAINT SEVER-PE,"Expérience plutôt a nuancer,
très aléatoire sur l'encadrement des demandeurs d'emploi.

Des questions sont posées, mais la réponse n'est pas forcément dans le message de retour...

Cordialement.",3,il y a 2 ans
POLE EMPLOI ROUEN SAINT SEVER-PE,Aucun,5,il y a 2 ans
POLE EMPLOI ROUEN SAINT SEVER-PE,Aucun,4,il y a 2 ans
POLE EMPLOI ROUEN SAINT SEVER-PE,Très bon service,5,il y a 3 ans
POLE EMPLOI ROUEN SAINT SEVER-PE,Aucun,5,il y a 3 ans
POLE EMPLOI ROUEN SAINT SEVER-PE,"Les nouveaux locaux ( rue Henri Gadeau de Kerville ) sont encore plus petits que les anciens locaux du boulevard de L' Europe ) L'ancien pôle emploi était beaucoup plus spacieux. Dommage. Aucune photocopieuse disponible sauf un scanner qui limite ne sert à rien. Toilettes fermés et interdit au public pour une durée indéterminée donc si vous avez un besoin urgent, vous n'avez qu'à aller les faire dehors. Que dire des jeunes employés ou stagiaires qui pour certains ne montrent aucune motivation auprès des gens avec des réponses approximatives ou bien qui vous font montrer qu'ils ne souhaitent pas être ici.. Bref c'est à l'image de la caf et des impôts... Rien ne change à part des locaux flambants neufs pour le bon confort des employés...",2,il y a 3 ans
POLE EMPLOI ROUEN SAINT SEVER-PE,"premièrement il est difficile de trouver l'endroit exact de ce Pôle emploi deuxièmement il est très compliqué d'avoir une réponse correct et satisfaisante dans des délais satisfaisant aussi.
Je vous conseille plutôt d'aller pour une inscription au Pôle Emploi Beauvoisine.",1,il y a 3 ans
POLE EMPLOI ROUEN SAINT SEVER-PE,Aucun,5,il y a 3 ans
POLE EMPLOI ROUEN SAINT SEVER-PE,Le personnel est très aimable et à l'écoute.,4,il y a 3 ans
POLE EMPLOI ROUEN SAINT SEVER-PE,Aucun,4,il y a 4 ans
POLE EMPLOI ROUEN SAINT SEVER-PE,"Niveau accueil écoute, de gros éfforts ont étés réalisés, continuez ne lâcher rien ; merci",5,il y a 4 ans
POLE EMPLOI ROUEN SAINT SEVER-PE,Le service s'est amélioré. Bon accueil et moins d'attente.,4,il y a 4 ans
POLE EMPLOI ROUEN SAINT SEVER-PE,bon c'est le pôle emploi mais ces locaux sont plutôt agréable de l'espace et du matériels qui fonctionnent bien. Personnels à l'écoute donc je met quatre étoiles pour l'ensemble.,4,il y a 4 ans
POLE EMPLOI ROUEN SAINT SEVER-PE,Très bien conseillé,4,il y a 4 ans
POLE EMPLOI ROUEN SAINT SEVER-PE,Aucun,4,il y a 4 ans
POLE EMPLOI ROUEN SAINT SEVER-PE,Tres rapide les jeunes a l accueil,5,il y a 4 ans
POLE EMPLOI ROUEN SAINT SEVER-PE,Aucun,1,il y a 4 ans
POLE EMPLOI ROUEN SAINT SEVER-PE,Aucun,4,il y a 4 ans
POLE EMPLOI ROUEN SAINT SEVER-PE,Accueil mitigé...chaleur excessive dans cet espace pôle emploi. Absence de réponse  des conseillers à nos mails.,1,il y a 4 ans
POLE EMPLOI ROUEN SAINT SEVER-PE,Aucun,5,il y a 4 ans
POLE EMPLOI ROUEN SAINT SEVER-PE,"Propre,utile,acullant,mes meilleures salutations pour tous personeles.bravo,ils travaillent durement!",2,il y a 5 ans
POLE EMPLOI ROUEN SAINT SEVER-PE,Aucun,3,il y a 5 ans
POLE EMPLOI ROUEN SAINT SEVER-PE,Aucun,4,il y a 5 ans
POLE EMPLOI ROUEN SAINT SEVER-PE,Aucun,5,il y a 5 ans
POLE EMPLOI ROUEN SAINT SEVER-PE,Conseillers accueillants et aidants,4,il y a 5 ans
POLE EMPLOI ROUEN SAINT SEVER-PE,Il sont accueillants,5,il y a 5 ans
POLE EMPLOI ROUEN SAINT SEVER-PE,Très bien,5,il y a 5 ans
POLE EMPLOI ROUEN SAINT SEVER-PE,Accueil peu compétent. Tu repars satisfait mais tu t'aperçois après que rien n'a été régularisé.,1,il y a 5 ans
POLE EMPLOI ROUEN SAINT SEVER-PE,Aucun,4,il y a 5 ans
POLE EMPLOI ROUEN SAINT SEVER-PE,Aucun,4,il y a 5 ans
POLE EMPLOI ROUEN SAINT SEVER-PE,Aucun,5,il y a 5 ans
POLE EMPLOI ROUEN SAINT SEVER-PE,Bon accueil,4,il y a 5 ans
POLE EMPLOI ROUEN SAINT SEVER-PE,Aucun,4,il y a 5 ans
POLE EMPLOI ROUEN SAINT SEVER-PE,Aucun,5,il y a 5 ans
POLE EMPLOI ROUEN SAINT SEVER-PE,Très bonne équipe pour l'accompagne des cadres,5,il y a 5 ans
POLE EMPLOI ROUEN SAINT SEVER-PE,Aucun,3,il y a 5 ans
POLE EMPLOI ROUEN SAINT SEVER-PE,Aucun,5,il y a 5 ans
POLE EMPLOI ROUEN SAINT SEVER-PE,Aucun,3,il y a 5 ans
POLE EMPLOI ROUEN SAINT SEVER-PE,Aucun,4,il y a 5 ans
POLE EMPLOI ROUEN SAINT SEVER-PE,Aucun,4,il y a 5 ans
POLE EMPLOI ROUEN SAINT SEVER-PE,Aucun,3,il y a 5 ans
POLE EMPLOI ROUEN SAINT SEVER-PE,Aucun,5,il y a 5 ans
POLE EMPLOI ROUEN SAINT SEVER-PE,Aucun,4,il y a 5 ans
POLE EMPLOI ROUEN SAINT SEVER-PE,Aucun,5,il y a 5 ans
POLE EMPLOI ROUEN SAINT SEVER-PE,Aucun,3,il y a 5 ans
POLE EMPLOI ROUEN SAINT SEVER-PE,Aucun,5,il y a 5 ans
POLE EMPLOI ROUEN SAINT SEVER-PE,Personne pour être à votre service,1,il y a 5 ans
POLE EMPLOI ROUEN SAINT SEVER-PE,Aucun,4,il y a 5 ans
POLE EMPLOI ROUEN SAINT SEVER-PE,Aucun,4,il y a 5 ans
POLE EMPLOI ROUEN SAINT SEVER-PE,Aucun,5,il y a 5 ans
POLE EMPLOI ROUEN SAINT SEVER-PE,Aucun,1,il y a 5 ans
POLE EMPLOI ROUEN SAINT SEVER-PE,Aucun,5,il y a 5 ans
POLE EMPLOI ROUEN SAINT SEVER-PE,Les toilettes ne sont pas à la disposition des demandeurs d'emploi. Dommage. Sinon l'accueil est correct.,3,il y a 5 ans
POLE EMPLOI ROUEN SAINT SEVER-PE,Aucun,4,il y a 5 ans
POLE EMPLOI ROUEN SAINT SEVER-PE,Aucun,5,il y a 5 ans
POLE EMPLOI ROUEN SAINT SEVER-PE,Bon suivi bonne prise en charge,5,il y a 5 ans
POLE EMPLOI ROUEN SAINT SEVER-PE,Aucun,3,il y a 5 ans
POLE EMPLOI ROUEN SAINT SEVER-PE,Aucun,5,il y a 5 ans
POLE EMPLOI ROUEN SAINT SEVER-PE,Aucun,4,il y a 5 ans
POLE EMPLOI ROUEN SAINT SEVER-PE,Aucun,5,il y a 5 ans
POLE EMPLOI ROUEN SAINT SEVER-PE,Aucun,3,il y a 5 ans
POLE EMPLOI ROUEN SAINT SEVER-PE,Bon,5,il y a 5 ans
POLE EMPLOI ROUEN SAINT SEVER-PE,Trop chaud des qu'on y rentre et on fait la queue! Mais personnel sympathique.,4,il y a 5 ans
POLE EMPLOI ROUEN SAINT SEVER-PE,Aucun,1,il y a 6 ans
POLE EMPLOI ROUEN SAINT SEVER-PE,Aucun,5,il y a 6 ans
POLE EMPLOI ROUEN SAINT SEVER-PE,Accueil et direction très correct,4,il y a 7 ans
POLE EMPLOI ROUEN SAINT SEVER-PE,Aucun,3,il y a 7 ans
POLE EMPLOI SABLE SUR SARTHE-PE,Aucun,1,il y a 8 mois
POLE EMPLOI SABLE SUR SARTHE-PE,"Des salariés avec qui ont pourrait confondre pour de simple figurants, un suivie qui n'aboutit généralement à rien,
Pour cherché du boulot il ne faut pas compter sur eux, ce sont des incapables et c'est une honte",1,il y a 8 mois
POLE EMPLOI SABLE SUR SARTHE-PE,Aucun,2,il y a 10 mois
POLE EMPLOI SABLE SUR SARTHE-PE,Ponctuel à l'écoute investi une aide précieuse pour moi et mes démarche,5,il y a 10 mois
POLE EMPLOI SABLE SUR SARTHE-PE,"Fermeture exceptionnelle en ce jeudi 23 juin 2022. Comme souvent, juste une affiche posé sur la porte au dernier moment. Du coup, déplacement pour rien, notamment pour ceux qui n'habitent pas à côté en cette période où le prix de l'essence est cher.",1,il y a 10 mois
POLE EMPLOI SABLE SUR SARTHE-PE,Aucun,5,il y a 10 mois
