Description;e-mail;Description_2;Description_3;clusters
beaucoup de prestations pole emploi comme activ emploi  toute mes clef pour un emploi durable et j en passe ne servent a rien  en 2010 pole emploi proposait en interne une prestation qui s apellais cap vers l entreprise  et qui etait mieux  la conseillere qui me suivait a l epoque a pris le temps de trouver un emploi qui me convienne  alors que les prestations comme activ emploi on m a impose un emploi dans lequel je ne suis pas reste car il ne me convenait pas   autant dire que ces prestation sont de l argent jete par les fenetre ;1;['clef', 'durabl', '2010', 'intern', 'apel', 'cap', 'epoqu', 'convien', 'impos', 'lequel', 'conven', 'argent', 'jet', 'fenetr'];clef durabl 2010 intern apel cap epoqu convien impos lequel conven argent jet fenetr;-1
l adresse courriel de ma conseillere pole emploi est dysfonctionnelle   je recois ce message d erreur      bonjour  l adresse mail utilisee ne correspond a aucun conseiller de pole emploi  pour envoyer un mail a votre conseiller referent  nous vous invitons a utiliser la rubrique   mes echanges avec pole emploi   via votre espace personnel  cordialement  l equipe pole emploi fr ;1;['courriel', 'dysfonctionnel', 'utilise', 'inviton', 'personnel', 'equip'];courriel dysfonctionnel utilise inviton personnel equip;-1
bonjour  le particulier employeur debutant n est pas du tout aide dans ses demarches   j ai recu un mail de pole emploi me confirmant que l attestation que j ai completee et envoyee a pole emploi  les 2 actions se faisant simultanement  leur est bien arrivee  pourtant  lorsque je retourne sur le site pole emploi il y a 3 jours  en vue de modifier cette attestation  je lis  a l ecran   vous avez 2 attestations a finaliser  surprise   j appelle pole emploi pour avoir des explications  la dame  tres aimable  me dit    appelez le 3995  c est leur role de vous aider   la  la dame m a dit  repete et re repete    vous devez finaliser votre attestation  j ai beau lui repeter que j ai recu un mail de pole emploi disant que celle ci est finalisee et que je veux la modifier  elle me repond inlassablement    finalisez votre attestation   et ce  sur un ton de plus en plus autoritaire  je n ai toujours pas de solution  cette dame refuse aussi de me donner son nom  pourtant elle m a demande le mien ;1;['employeur', 'debut', 'demarch', 'confirm', 'attest', 'complete', 'envoye', 'simultan', 'arrive', 'attest', 'lis', 'ecran', 'attest', 'appel', 'aimabl', 'appel', '3995', 'rol', 'repet', 're', 'repet', 'attest', 'repet', 'finalise', 'inlass', 'attest', 'autoritair', 'mien'];employeur debut demarch confirm attest complete envoye simultan arrive attest lis ecran attest appel aimabl appel 3995 rol repet re repet attest repet finalise inlass attest autoritair mien;0
pole emploi de st jean de braye ne veulent pas me donner de rdv car ils sont incapable de m oriente vers une structure approprie;1;['st', 'jean', 'bray', 'veulent', 'rdv', 'orient', 'structur', 'appropr'];st jean bray veulent rdv orient structur appropr;-1
j ai 41 ans  premiere experience pole emploi de ma vie d entrepreneur depuis le 13 decembre dernier  premier entretien 1ere prise de contact le 7 janvier par telephone  le 10 janvier a 7h recevoir une missive automatique d un algorythme pour deja me menacer de radiation car cet entretien je ne l aurait pas respecte  appeler dans l instant le sav pe  tomber sur une personne qui voit sur son ecran l erreur qui me demande de faire une lettre manuscrite  manuscrite   la scanner et l envoyer pour prouver votre erreur    incroyable   ce matin  faire une recherche sur tout le territoire national en graphisme photo video  voir 7 proposition pour l armee de l air reserve au 17 30 ans  alors que votre base de donnee connait mon age  donc en fait 0 job potentiel ;1;['41', 'entrepreneur', '13', '1er', 'contact', '7h', 'missiv', 'algorythm', 'respect', 'appel', 'instant', 'sav', 'tomb', 'person', 'voit', 'ecran', 'manuscrit', 'manuscrit', 'prouv', 'territoir', 'national', 'graphism', 'photo', 'video', 'arme', 'air', 'reserv', '17', 'donne', 'job', 'potentiel'];41 entrepreneur 13 1er contact 7h missiv algorythm respect appel instant sav tomb person voit ecran manuscrit manuscrit prouv territoir national graphism photo video arme air reserv 17 donne job potentiel;-1
impossible de vous ecrire mon message  qui semble considere comme un risque d attaque  piratage  bizarre   ;1;['ecrir', 'attaqu', 'piratag', 'bizarr'];ecrir attaqu piratag bizarr;-1
on me demande de partager mon experience avec le service public  il s agira plutot du contraire  voila 5 ans que je suis au chomage   je travaille parfois pas toujours  au debut j ai fais enormement de demarche pour retrouver un vrai metier  dans un secteur qui recrute   j ai demande des formations pour lesquelles j avais deja rencontre les formateurs qui etaient emballe par le projet et par mon energie  pole emploi n a jamais voulu suivre  et pourtant je voulais devenir gestionnaire de paie un metier en tension  en 5 ans de chomage les seuls fois ou j ai eu pole emploi en entretien ou au telephone c est que j en ai fais la demande  je ne suis pas desesperee donc on ne s occupe pas de moi ;1;['partag', 'servic', 'agir', 'chomag', 'demarch', 'format', 'lesquel', 'emball', 'energ', 'deven', 'gestionnair', 'pai', 'tension', 'chomag', 'seul', 'desespere', 'occup'];partag servic agir chomag demarch format lesquel emball energ deven gestionnair pai tension chomag seul desespere occup;2
je ne peux pas contacter le service candidat du pole emploi   l adresse courriel service candidat pole emploi fr ne permet pas d envoyer des courriels a ce service du pole emploi ;1;['contact', 'servic', 'courriel', 'servic', 'courriel', 'servic'];contact servic courriel servic courriel servic;-1
je me suis actualise et le formulaire a change ce qui a complique mon actualisation  je prefere l ancienne formule qui etait plus detaillee et plus pratique  je trouve dommage qu il n y a pas de modele qui restant sur la page ;1;['formulair', 'prefer', 'detaille', 'model', 'rest'];formulair prefer detaille model rest;1
pole emploi m a inscrit dans une formation professionnelle a2sp a afpa meudon la foret   cela s est tres bien passe avec des formateurs de qualite en securite privee des etablissements recevant du public et des immeubles de grande hauteur des personnes et des biens  merci beaucoup a tout ceux qui m ont soutenu dans la realisation de la formation ;1;['inscrit', 'format', 'a2sp', 'afpa', 'meudon', 'foret', 'securit', 'prive', 'etabl', 'recev', 'immeubl', 'hauteur', 'person', 'soutenu', 'format'];inscrit format a2sp afpa meudon foret securit prive etabl recev immeubl hauteur person soutenu format;1
c est une honte  les services publics de notre belle france  cela fait plus d un mois que l on me balade de services en services tout cela pour une simple attestation de pole emploi  oui bien sur c est pour l annee 2013 mais je pense que tout est informatise et bien non  en attendant je n ai toujours pas de reponse et je ne peux cloturer mon dossier de retraite ;1;['servic', 'balad', 'servic', 'servic', 'attest', '2013', 'informatis', 'attend', 'repons', 'clotur', 'dossi', 'retrait'];servic balad servic servic attest 2013 informatis attend repons clotur dossi retrait;-1
j ai demande a participer a une formation professionnelle en anglais a ma conseillere pole emploi  elle a refuse ma demande et a dit      vous demandez des informations concernant le financement d une formation en anglais  je vous informe que pole emploi guadeloupe iles du nord ne finance pas les formations en langues  vous pouvez vous rapprocher de guadeloupe formation qui propose le dispositif   cigarel     vous pouvez consultez sur le site internet de guadeloupe formation    l information que me transmet ma conseillere pole emploi est fausse  plusieurs formations en anglais professionnel sont proposees toute l annee par le pole emploi ;1;['format', 'anglais', 'financ', 'format', 'anglais', 'guadeloup', 'ile', 'nord', 'financ', 'format', 'langu', 'rapproch', 'guadeloup', 'format', 'cigarel', 'internet', 'guadeloup', 'format', 'transmet', 'format', 'anglais', 'propose'];format anglais financ format anglais guadeloup ile nord financ format langu rapproch guadeloup format cigarel internet guadeloup format transmet format anglais propose;1
j ai malheureusement que trop d experiences negatives avec pole emploi a partir du moment ou je trouve de reelles opportunites pour acceder a l emploi  la periode de mise en situation professionnelle   comme un stage d observation d un metier  dispositif propose par pole emploi  permet de s immerger en entreprise dans le metier de votre projet professionnel  lorsqu un employeur vous ouvre cette opportunite dans un milieu ou elle est tres rare  vous aurez bataille a decrocher cela et vous voyez vos efforts mis a neant par les equipes pole emploi joignables uniquement par mail qui vous font tourner avec le cerfa en rond  par mail  par telephone  en physique en agence avec le tres desagreable sentiment que vous derangez fortement  jusqu a ce que l employeur se desinteresse de vous  quand vous sechez vos larmes et formulez une reclamation  celles ci  uniquement traites par les conseillers eux memes   sont immediatement fermees ;1;['opportunit', 'observ', 'immerg', 'lorsqu', 'employeur', 'opportunit', 'milieu', 'rar', 'bataill', 'decroch', 'effort', 'ne', 'equip', 'joignabl', 'cerf', 'rond', 'agenc', 'derang', 'employeur', 'desinteress', 'sech', 'larm', 'reclam', 'cel', 'immediat', 'ferme'];opportunit observ immerg lorsqu employeur opportunit milieu rar bataill decroch effort ne equip joignabl cerf rond agenc derang employeur desinteress sech larm reclam cel immediat ferme;0
au pole emploi le service est inefficace  le personnel incorrect  enfin service a revoir;1;['servic', 'inefficac', 'personnel', 'incorrect', 'servic', 'revoir'];servic inefficac personnel incorrect servic revoir;-1
a la suite de mon licenciement economique  il y a quelques annees  j ai decouvert que j avais 45 ans et que mes facultes et competences professionnelles n etaient plus traitees objectivement lors des recrutements  depuis  chaque annee supplementaire n a fait qu aggraver ma situation de retour a l emploi  j ai suivi les preconisations des specialistes de l insertion professionnelle  je me suis reconvertie  formee  diplomee  rien n y a fait  je ne connais plus que l intermittence des postes  des emplois toujours plus eloignes de mon parcours  toujours plus precaires et plus mal payes  l agisme balaie tout  la fameuse question de l age finit toujours par m etre posee  alors meme qu elle n est pas legale   c est donc sur ce point que j interpelle les pouvoirs publics  si pole emploi est le bras arme de la lutte contre le chomage  son inaction en matiere de lutte contre les discriminations est flagrante et navrante ;1;['licenci', 'decouvert', '45', 'facult', 'traite', 'object', 'supplementair', 'aggrav', 'preconis', 'special', 'insert', 'reconvert', 'forme', 'diplome', 'intermittent', 'eloign', 'precair', 'pay', 'agism', 'balai', 'fameux', 'pose', 'legal', 'interpel', 'pouvoir', 'bras', 'arme', 'lutt', 'chomag', 'inact', 'matier', 'lutt', 'discrimin', 'flagr', 'navr'];licenci decouvert 45 facult traite object supplementair aggrav preconis special insert reconvert forme diplome intermittent eloign precair pay agism balai fameux pose legal interpel pouvoir bras arme lutt chomag inact matier lutt discrimin flagr navr;2
depuis que j ai perdu mon emploi d ingenieur chef de projet  les experiences avec le pole emploi regional  m ont souvent etonne negativement  offres de cap   bep   radiations surprises   aucune formation de niveau i ou ii proposees  refus d aide au deplacement   offre d ingenieur en allemagne a bonn    offre chez peugeot en alsace etc   j ai ete juge comme une personne qui refuse la mobilite  alors que je parle plusieurs langues et cherche a partir de ma region sinistree   maintenant a 62 ans bientot  il faut realiser que je ne trouve pas d entreprise francaise qui embaucherait  donc ma recherche s oriente vers d autres pays  je ne suis pas seul dans cette situation  moyens utilises   telephone   internet  relations    helas monsieur c     la situation est difficile pour nous aussi  nous vous souhaitons bonne chance     que ce soit en france   en allemagne etc   ;1;['ingenieur', 'chef', 'regional', 'eton', 'offre', 'cap', 'bep', 'radiat', 'surpris', 'format', 'i', 'ii', 'propose', 'offre', 'ingenieur', 'allemagn', 'offre', 'peugeot', 'alsac', 'jug', 'person', 'langu', 'region', 'sinistre', 'bientot', 'francais', 'orient', 'pay', 'internet', 'hel', 'souhaiton', 'allemagn'];ingenieur chef regional eton offre cap bep radiat surpris format i ii propose offre ingenieur allemagn offre peugeot alsac jug person langu region sinistre bientot francais orient pay internet hel souhaiton allemagn;-1
