Description;e-mail;Description_2;Description_3;clusters
je suis alle a pole emploi suite a un envoi de mail la on me dit que c est un questionnaire allor que non je soupconne que ca soit du fliquage   la je demande qui est mon conseiller ils sont incapable de me repondre   j ai deja ete mal traite par une conseillere qui a ete tres agressive envers moi   tout cela a fini en depression donc fixer des rendez vous tout les 15 jour ni changera rien et un renforcement non plus meme avec des preuves de recherche d emploi il sont jamais satisfait   mois j ai ete rabaisser j ai decide de me tourner vers les agences d interim au moins on nous traite mieux   je deconseille donc pol emploi;1;['questionnair', 'allor', 'soupcon', 'fliquag', 'agress', 'enver', 'depress', 'fix', 'chang', 'renforc', 'preuv', 'satisf', 'rabaiss', 'agenc', 'interim', 'deconseil'];questionnair allor soupcon fliquag agress enver depress fix chang renforc preuv satisf rabaiss agenc interim deconseil;2
je fait mes demarches chaques mois pour mon are pour finalement qu on me coupe tout sans prevenir et ne reponde pas au mail visite a l agence pour qu on me dise la conseillere est en arret  honteux je ne percois pas mes droits car la personne n est pas la   aberrant   ;1;['demarch', 'chaqu', 'coup', 'preven', 'visit', 'agenc', 'percois', 'person', 'aberr'];demarch chaqu coup preven visit agenc percois person aberr;-1
20 ans de metiers  le pire service professionnels que j ai  affaires a eux   comment voulais vous  recruter si y a aucune communication dans cette agence   ne leurs faites jamais confiance  toujours leurs demandes une trace ecrites  ils ne repondent jamais ni aux telephones ni au mail      ;1;['servic', 'affair', 'agenc', 'trac', 'repondent'];servic affair agenc trac repondent;-1
j aimerais que vous arrete avec vos reponses toute fait  arrete de lire votre traitement de texte   et soyez plus humain et pas aussi robotique;1;['repons', 'robot'];repons robot;-1
plus de 8 jours que j ai envoyer un document qu ils ont demander imperativement toujours pas traiter ni ouvert le message  ;1;['docu', 'imper', 'ouvert'];docu imper ouvert;3
tres contente de la reactivite et les competences de certaines conseilleres ou responsables   par contre ma conseillere indemnisation 0   elle m a envoyee bouler sans meme essayer de comprendre ma situation  j ai du me deplacer apres presque 2 mois de mails  lui demandant un rdv qui n a jamais ete donne  ;1;['content', 'reactivit', 'respons', 'indemnis', 'envoye', 'boul', 'rdv'];content reactivit respons indemnis envoye boul rdv;-1
j ai depose mon dossier a l agence le traitement etait vachement rapide;1;['dossi', 'agenc', 'vach'];dossi agenc vach;-1
je n ai jamais eu de soucis avec mes precedents conseillers pole emploi  malheureusement je suis tombe sur madame lisowski  une personne desagreable au telephone  qui ne repond qu a certains mails et qui n a aucun sens du conseil  elle aurait besoin d une conseillere d orientation pour sa propre carriere professionnelle;1;['souc', 'lisowsk', 'person', 'orient', 'propr'];souc lisowsk person orient propr;-1
ca ne vaut meme pas 1 etoile  impossible d avoir des reponses  on refuse de vous donner un rendez vous  on ne repond pas a vos mails  on vous dit de correspondre par le formulaire reclamation mais impossible d y joindre un courrier  et au final  on finit par vous repondre qu on ne retrouve pas votre dossier  y a t il quelqu un de competent dans cette boite      ;1;['vaut', 'repons', 'correspondr', 'formulair', 'reclam', 'courri', 'dossi', 'competent'];vaut repons correspondr formulair reclam courri dossi competent;-1
service catastrophique  il y a deux ans j ai ete contractuel pendant 6 mois en fonction publique  depuis  j ai eu d autres emplois dans le secteur prive  mais pole emploi refuse de me donner mes allocations chomage sous pretexte que je depends toujours de cette mairie   et ce  malgre de leur avoir envoye une attestation de la dite mairie qui specifie que mes droits chez eux sont termines depuis perpette    une honte le pole emploi ;1;['servic', 'contractuel', 'alloc', 'chomag', 'pretext', 'depend', 'mair', 'attest', 'mair', 'specif', 'perpet'];servic contractuel alloc chomag pretext depend mair attest mair specif perpet;2
incompetence    pour une demande d aide a la creation d entreprise  apres 5 mois d attente pour avoir une reponse a mon dossier  des pieces justificatives complementaires envoye rapidement sans faire avancer le dossier  une grosse dizaine d appel avec des conseillers different quasiment a chaque fois  personne ne m a rappele ou meme tenu au courant  a par la derniere personne eu au telephone que je remercie  une conseillere fantome        un referent metier qui ne li pas ses mails ou qui glande dans un bureau on ne sait pas    merci pole emploi  me sortez pas l excuse du covid  tout cela pour avoir une reponse    tellement desespere que j attendais plus rien d eux  ps  inscrit depuis juillet dossier  lance debut septembre clos a la mi janvier              ;1;['incompetent', 'repons', 'dossi', 'justif', 'complementair', 'dossi', 'gross', 'dizain', 'appel', 'quas', 'person', 'tenu', 'person', 'fantom', 'li', 'gland', 'bureau', 'covid', 'repons', 'desesper', 'attend', 'p', 'inscrit', 'juillet', 'dossi', 'lanc', 'clos', 'mi'];incompetent repons dossi justif complementair dossi gross dizain appel quas person tenu person fantom li gland bureau covid repons desesper attend p inscrit juillet dossi lanc clos mi;4
le 1 represente zero c est minable impossible d avoir pole emploi ils disent que j ai recu un code se n est pas vrai et maintenant vous trouvez du travail ils vous ecrivent a vous faire casser les bonbons;1;['represent', 'minabl', 'disent', 'ecrivent', 'cass', 'bonbon'];represent minabl disent ecrivent cass bonbon;-1
si je pouvais mettre 0 je le ferais  jamais vu des gens aussi incompetents de ma vie  enfin si  la cnav ile de france  je perds un emploi au lieu de me regler mes indemnites  on me reclame 1500 euros de trop percu sans raison  aucune prise en compte des contestations  par mail  ils ne font rien  par telephone pareil    c est une honte      au lieu de me payer  ils reclament de l argent de facon injustifiee    aucun service dans ce pays ne fonctionne correctement  c est incroyable autant d incompetence a tous les niveaux dans ce pays   ;1;['incompetent', 'cnav', 'ile', 'perd', 'indemnit', 'reclam', '1500', 'euros', 'compt', 'contest', 'pareil', 'pai', 'recl', 'argent', 'injustifie', 'servic', 'pay', 'incompetent', 'niveau', 'pay'];incompetent cnav ile perd indemnit reclam 1500 euros compt contest pareil pai recl argent injustifie servic pay incompetent niveau pay;2
nous avons des conseilleres mais je me demande bien a quoi servent t elles car elle nous bloque la conversation et nous ne pouvons plus leurs envoyer des mails lorsque l on a besoin de poser une question  c est vraiment du n importe quoi   ;1;['pouvon', 'pos'];pouvon pos;3
on arrive contacter personne  je voulais faire publier une annonce  c est un desastre ;1;['contact', 'person', 'publi', 'desastr'];contact person publi desastr;0
pfff incroyable impossible de les joindre des incapable     si je pouvais mettre 0 etoiles je l aurais fait;1;['pfff'];pfff;3
un courrier recu le 20 06 pour m avertir d un rdv fixe le lendemain 21 juin a 9h40  en 2eme courrier  soit disant  envoye la veille pour decaler celui ci le meme jour  aujourd hui  a 14h40  ce courrier je l aurai sans doute demain ou apres demain     voila ce que l on m annonce au telephone lorsque etonnee que le rdv de 9h40 ne soit pas honore  je reussis a les joindre  pas une mince affaire  soit dit en passant    et je me fais enguirlander par ma nouvelle conseillere  je n ai jamais eu un conseiller pe aussi desagreable et hautain  au telephone car hier parait il on a aussi appele sur mon fixe  mais pas sur le portable alors qu ils ont mon n    car il faudrait que j ecoute ma boite vocale tous les jours  toutes les heures  peut etre meme toutes les minutes     mais au fait  pourquoi ne pas avoir tout simplement decale de quelques jours ce rdv si on ne pouvait l honorer tel qu il etait fixe au depart    quelle volonte se cache derriere cette facon d agir    et en plus mr google m oblige a leur mettre une etoile  pffff  dans quel monde merveilleux nous vivons   ;1;['courri', '06', 'avert', 'rdv', 'fix', 'lendemain', '21', 'juin', '9h40', '2em', 'courri', 'veil', 'decal', '14h40', 'courri', 'demain', 'demain', 'etonne', 'rdv', '9h40', 'honor', 'reuss', 'minc', 'affair', 'enguirland', 'hautain', 'hi', 'par', 'appel', 'fix', 'portabl', 'vocal', 'decal', 'rdv', 'honor', 'tel', 'fix', 'volont', 'cach', 'derrier', 'agir', 'mr', 'googl', 'pffff', 'merveil', 'vivon'];courri 06 avert rdv fix lendemain 21 juin 9h40 2em courri veil decal 14h40 courri demain demain etonne rdv 9h40 honor reuss minc affair enguirland hautain hi par appel fix portabl vocal decal rdv honor tel fix volont cach derrier agir mr googl pffff merveil vivon;2
honteux impossible de les joindre par tel par mail aucun retour et aucun appel de leur part;1;['tel', 'appel'];tel appel;0
conseiller qui change sans arret  ne repond jamais aux mails de facon precise ;1;[];;-1
radiee pour 3 mois alors que j etais a l hopital   je l avais prevenu par mail   c est rigolo c est comme ca que vs aidez les gens   vs etes payes a rien faire et vs avez le culot de radier parce que vos appelles sont si utile pour  ns  vs etes inutile  ;1;['radie', 'hopital', 'prevenu', 'rigolo', 'v', 'v', 'pay', 'v', 'culot', 'radi', 'appel', 'util', 'n', 'v'];radie hopital prevenu rigolo v v pay v culot radi appel util n v;4
pour definition  ne sert a rien   prendre un rdv perdre une demi journee pour arriver et me dire vous venez pourquoi en sachant qu on avait parle de mes projets par mail   aucun travail sur le rdv et par telephone plus hautaine c est du jamais vu   il faudrait peut etre leur rappeler que ce ne sont que des conseillers pole emploi et rien d autre   donc donner des lecons de vies a d autre   a fuir    ;1;['definit', 'rdv', 'dem', 'rdv', 'hautain', 'lecon', 'vi', 'fuir'];definit rdv dem rdv hautain lecon vi fuir;2
quelle deception     des visites physiques en agence  on vous dit cependant que vous n etes jamais venu   des mails  on vous dit que vous n etes pas entres en relation   et rien   juste une incompetence notoire  j ai pourtant cherche des circonstances attenuantes  manque de ressources   cas particulier    mais sans succes puisque nous avons fourni a de multiples reprises les preuves formelles de nos droits   on vous fait comprendre que vous devez etre stup de  accessoirement de mauvaise foi   que vous ne pouvez pas avoir raison  que vous n avez droit a rien et qu il est inutile d insister  c est leur metier apres tout    mais ne generalisons pas  il y a sans doute des personnes  biens   comme partout  nous n avons pas eu la chance de tomber dessus   outre le cleiss  il aura fallu recourir au mediateur regional  et national  pour avoir gain de cause apres de multiples reclamations refusees et obtenir le fameux formulaire u2 qui nous permet enfin de faire valoir nos droits   bien sur  aucune excuse ou message de compassion pour tous les efforts deployes pendant plus d un mois avant et apres avoir quitte ce pays pour ce qui s apparente a un veritable combat administratif face a des agents bornes   restez humbles  ne meprisez pas les personnes qui vous rendent visite et vous sollicitent  ne pensez pas tout savoir car visiblement  vous ne savez pas tout  heureusement cela vous permettra  je l espere  de traiter d autres personnes mieux que nous si ce cas de figure se represente ;1;['decept', 'visit', 'agenc', 'cepend', 'venu', 'entre', 'incompetent', 'notoir', 'circonst', 'attenu', 'ressourc', 'succ', 'preuv', 'formel', 'stup', 'accessoir', 'foi', 'insist', 'generalison', 'person', 'partout', 'tomb', 'dessus', 'outr', 'cleiss', 'fallu', 'recour', 'mediateur', 'regional', 'national', 'gain', 'reclam', 'fameux', 'formulair', 'u2', 'valoir', 'compass', 'effort', 'deploy', 'quitt', 'pay', 'apparent', 'combat', 'administr', 'fac', 'agent', 'born', 'rest', 'humbl', 'mepris', 'person', 'rendent', 'visit', 'sollicitent', 'visibl', 'sav', 'permettr', 'person', 'figur', 'represent'];decept visit agenc cepend venu entre incompetent notoir circonst attenu ressourc succ preuv formel stup accessoir foi insist generalison person partout tomb dessus outr cleiss fallu recour mediateur regional national gain reclam fameux formulair u2 valoir compass effort deploy quitt pay apparent combat administr fac agent born rest humbl mepris person rendent visit sollicitent visibl sav permettr person figur represent;2
